sleep,intake,output,workout,environment,information,work,spending,relationships,spirituality
-2.916454199694928917e-02,-3.019542732287511799e-01,8.598994384624465692e-02,8.387677365526789997e-01,-6.162154875728072245e-02,3.215506463811588778e-01,-1.760895270549102942e-01,-1.066659534157262390e-01,-2.164814247633901345e-01,-2.306323518729359867e-02
-3.148108356079209469e-01,2.367063902741258496e-01,-3.350814516471085081e-01,2.900509982528706732e-01,5.770869651959108504e-01,4.074112288837976048e-01,1.941974687778171837e-01,-3.593195880553214927e-01,2.810362428889068287e-01,-5.482775395067552848e-01
-7.924026236313587435e-02,-2.927123744579415154e-01,4.914715848313446767e-01,-8.172248825668948502e-02,2.720225199553115702e-01,2.784479546043014953e-01,3.350699164478571079e-01,-2.465718881794158046e-01,-5.797507642882506751e-01,-2.180470644192422092e-01
2.590487967605866956e-02,-7.114780338989698527e-02,-9.473698919333166379e-02,4.185419781266624395e-01,2.809654749563017528e-03,4.565476807345630328e-01,2.981495887821790092e-01,-1.027383476432666698e-02,-3.102156248325428356e-01,-5.463884489553501034e-01
-2.869128943683448285e-01,-4.146613821480713558e-01,2.746822162538413714e-01,-4.353213928422891010e-01,4.432117164099954043e-01,2.814984269846136367e-01,5.320835989639854935e-01,2.694164865628098648e-01,1.550474251128488266e-02,2.789601816884724750e-01
5.938448512154034242e-01,-5.882361282172224870e-01,-1.000047748717952933e-01,-1.252607075388722235e-01,-5.430884640831379340e-02,4.358805558040074191e-02,9.824932059705142606e-01,4.319027881580486117e-01,1.437435292938917530e-01,-5.995049486649321052e-02
1.413534277361012392e-01,5.878343998682661331e-01,-2.515275478065056580e-01,3.133769914429106462e-01,8.707796408461797311e-02,-8.911060512825808022e-03,-8.949177524013829377e-02,7.417403089247310843e-01,4.608242864014957529e-01,-2.294740849772282654e-01
2.870318920429719145e-01,5.652482518155380053e-03,7.088827816663578751e-01,1.004711103825920715e-01,4.572744977149129086e-02,3.199148436926942951e-01,3.687330736130183806e-01,2.197295582300709538e-03,7.370911395923138709e-01,-5.856720636270240643e-03
-3.139396793361328153e-01,3.496923519516123013e-01,-5.267152463593071099e-01,3.297995080712738947e-01,6.167788832656397047e-02,4.220054663426123231e-01,6.580742878761496328e-01,5.732697438961211756e-01,-3.624100642940333850e-01,4.353789944400251466e-01
3.942051065171969793e-01,-3.216827585019353397e-01,3.930302191104582121e-01,-6.510067095297199513e-01,-3.778213462363985697e-02,6.015587003556381873e-01,1.793534046930262416e-01,4.538964575075351005e-01,7.556825068681038982e-01,-2.337151250512049805e-01
2.968023162340166499e-01,1.071194411367964339e+00,-1.147560468205214568e-01,1.217033979013137701e+00,-5.525931194382769363e-01,-4.168490193143996603e-01,5.550041240371570428e-01,3.279181831908691835e-01,-3.257901674359431343e-02,1.531076594052299678e-01
-4.372683545798152771e-01,-2.701609100249947049e-01,7.721563628946660485e-01,-2.661920713997731891e-01,1.391991696036634085e+00,5.623880534649308149e-01,-3.409492702893912042e-01,3.494130223996730900e-01,6.763290947048452573e-01,2.395389156499659888e-01
3.813652896782038781e-01,-2.276786803043249208e-01,-3.583596167816036071e-02,6.272651531025343896e-01,1.208181974755529464e-01,-4.188529998519273656e-01,-1.172714556470650926e-01,1.008542642139111933e-01,-4.476059524417769220e-02,3.577937450860623758e-01
3.366956882496732195e-01,-1.325022940385292558e-01,-1.877598692183178597e-01,-3.296154371606577760e-01,2.487951095110548794e-01,-2.560888963879953684e-02,-6.429084319618163512e-01,1.748907881752936877e-01,2.794580858866066442e-01,9.408222278118924531e-03
-4.172589471598639466e-02,-1.267592776027018087e-01,-8.485550047396055451e-01,-3.051021725771844162e-01,-3.321143097911014586e-01,3.278633661879747363e-01,2.626496767189102632e-01,-4.671399226603206167e-01,1.440939127249534490e-01,5.232638955680213311e-03
-2.106920520916933937e-01,1.265305701385562864e-01,-3.707197354328519157e-01,-6.133199328514139514e-01,-1.967696203665836308e-01,-3.142261904046610987e-01,-1.058976534972395356e-01,5.909317485878318177e-01,-8.835555800030867046e-02,-3.833690799039210506e-03
-1.129868329671581823e-01,8.715900678558319292e-02,-2.131356502157330524e-01,-2.708450920296701092e-01,-1.769378195763870454e-01,-3.955703652993859398e-01,-1.538129712408700667e-01,-6.589674421163370654e-01,4.340715337512293104e-01,-1.003799589410758475e-01
4.324700859841871248e-01,-1.127602144043948762e-02,-7.800466725116891875e-02,1.112050151553395372e-02,-1.224106933531282360e-01,-3.660106095907388335e-01,-2.720520555899562098e-01,4.757650138590611144e-01,-3.292161447482305769e-01,-1.439302427055841882e-01
-2.013037646289131677e-01,4.221412990956762701e-01,-3.224074665327317235e-02,3.805899347279647627e-01,-1.126723382736221635e-01,8.011321428752000706e-01,-4.342266610868787957e-01,-1.814273467363376746e-01,6.964137925043343280e-01,-7.005694183359857385e-01
-6.605360339739803077e-01,3.899791428423038386e-02,7.511549929649452562e-01,-2.147822598138083849e-01,4.429687032288051052e-01,-4.794655800474626473e-01,7.303413176511734939e-01,1.754741701631155060e-01,-2.089136035354329790e-01,3.555162273125854755e-01
7.911986367604466608e-01,-2.467507707730507704e-01,3.324031279468475653e-01,8.860109462078924469e-01,-1.730010120777411564e-01,-1.564311565673320303e-01,2.138136878887073600e-01,4.077447275916394887e-01,3.972166202855530459e-01,-2.644019955924464815e-01
2.253910207920976072e-01,7.304000829757025803e-01,-5.510070763303398511e-01,2.973930445255106303e-01,4.707379039278124511e-01,8.099941422821170800e-01,-1.524421471438954512e-01,1.228469375035823874e-01,4.878836597012535248e-01,1.465528186039001812e-01
-5.019042359335121883e-01,2.184257135406875161e-03,3.395874595527675899e-01,7.144768702275788863e-02,-2.743409673611684196e-01,6.918979981305417581e-01,6.148613046531994364e-01,2.047950537439673091e-02,3.998439517135446430e-02,2.911604510393731027e-01
-1.601256176442499291e-01,2.543380312237702445e-01,-2.042305289032137483e-01,3.781608844857110574e-01,1.113082963129885250e-01,-3.382737491799925889e-01,7.844285477498663672e-01,5.960513976273980052e-01,-5.072554391244483707e-01,-4.686327959760916428e-01
-3.278427317976543298e-01,3.093600239420118969e-01,7.507579604596760214e-01,-2.482852709431759008e-01,2.859173467835362525e-01,-4.467047070352928584e-01,-1.342336502471542792e-01,6.435736206803800430e-01,2.319156942611861616e-01,-3.856481140264074181e-01
9.923150352406129304e-02,2.867050125703085595e-01,7.972215891456162495e-01,1.306994368662644845e+00,-3.563842000786495157e-01,-8.919971281624651249e-01,-2.803876220812800968e-01,-4.325981260816971208e-01,6.069842207088387287e-01,6.206754798858986344e-02
-3.640892478278429101e-01,5.666990290739885860e-02,5.123125816639986230e-01,6.761306914090415843e-01,9.149694128705725404e-01,-1.765706269953045693e-01,-9.585650033212561594e-01,-8.168570719680746939e-02,-4.212878377605420166e-01,1.338039327824299130e-01
6.861890881114187657e-01,-2.529468732381399687e-01,-4.230357435178661030e-02,8.360355856675087960e-01,2.806604922670757341e-01,3.886243879560419279e-02,-7.714591355617261836e-02,-5.330866114258545618e-01,-2.094607814394275347e-02,1.949187431630416967e-03
6.048173685167643754e-01,9.101105828860034386e-02,1.909950389971581119e-01,-1.070728215318437343e-01,6.986435158026703673e-01,5.741903715959582044e-01,-1.241864955511719215e-01,-2.181778957740704850e-01,-3.093119396760417028e-01,-1.907008233415131426e-01
4.662223931931103182e-01,-2.105760263953182498e-02,1.489452809960152557e-02,5.512942551554775861e-01,-1.215983425638315352e-01,1.470569138264321007e-01,3.828112981932274006e-01,-3.839850028119098924e-01,8.580056780846415099e-02,-1.777993833811860047e-01
-2.175248491603075096e-01,5.408466360724768496e-01,-3.542493489107180482e-02,-1.972425703632076643e-01,2.900547707452929558e-01,9.598478444626917794e-02,-2.230904744094152625e-01,4.528722318095106392e-01,-4.652099399392377599e-01,-1.226092150596024277e-01
3.525725521163445841e-01,-5.517394074769860213e-01,1.326845824144673169e-01,-1.899321470448237237e-01,3.349321034864307656e-01,-2.054066804515485845e-01,1.191874022820670342e-01,-1.377919201909918456e-01,-5.339115502861307982e-02,-2.134433341515247218e-01
3.149689616371104117e-01,7.570928242853122159e-01,-4.448834130543629084e-01,2.725342836884807607e-01,1.436120659460889126e-01,2.705718980923486061e-01,4.904694889847755479e-01,6.721020439669582736e-01,3.461506525412215707e-01,-4.093464676706921046e-01
-2.000292521980265303e-01,4.592660236619210412e-01,5.635649958685854388e-01,-8.126601752195610207e-01,2.680528326267811456e-01,8.355688503191047722e-01,6.920644932708097663e-01,6.094175673841137897e-01,5.063997149513241869e-01,2.552261139589120376e-01
3.591008578439755516e-01,-2.758257849698311781e-01,1.923989025536828046e-01,4.605844801331700489e-01,6.036027676238009398e-02,4.648029239286585734e-02,6.755691003677152251e-01,8.258654363193298487e-01,9.444096963006658463e-01,7.215784287132471775e-01
9.175609366680226309e-02,7.851701025024326874e-01,8.623457725117925077e-02,-2.244216242047427645e-01,2.374451990152742775e-01,-3.857049522862429081e-01,-1.937737254180480206e-01,4.619022987425770443e-01,6.809424810309486764e-01,5.579464583822620893e-01
4.658120660276430236e-01,-7.746464807479237769e-02,6.879917067840791711e-01,6.854665115794474073e-02,3.348825984973299863e-02,3.571063067488269294e-01,-3.644078504992967482e-02,-1.979322115063650300e-01,-1.875987926636693559e-01,6.358525882907052340e-01
-8.760436110195490844e-02,5.700569464654798857e-01,3.119804964126718372e-01,7.925204051382629400e-01,4.286362623344312506e-01,6.613705015251540864e-01,-5.776565693813850988e-04,-4.060507777085961001e-01,-7.939560097370623737e-01,-9.320557351305641669e-02
3.114104547860990224e-01,4.866774013568390955e-02,3.863136649174164772e-01,5.189929694040059660e-01,6.508799947845230749e-01,-5.384278856754353138e-01,4.799138200535396637e-02,3.763224657791977013e-01,-1.245423014246498095e-01,-9.896286762792754210e-01
2.258903808526340484e-01,9.706382926380664744e-02,3.974473612869904304e-01,1.426167075825058028e-01,7.166078722100055476e-01,4.562506128415303452e-01,-5.074830661488642924e-01,-1.013412569331189755e-01,6.736090206121152502e-01,2.578897117676930140e-02
4.357774088966720472e-02,-1.321101809459181431e-01,-7.781428165965972865e-02,2.289228237961656032e-01,-2.650289903704760586e-01,6.756116835882380878e-01,3.697962656378317448e-02,-6.673377605776189547e-01,-6.263795668989841081e-01,4.205079312248520274e-01
-1.579252687121333876e-02,2.505912257634907991e-01,-2.381682291493474879e-01,-6.927060379405736157e-02,1.115641854719969517e-01,2.835337483249949359e-02,3.525506884112160066e-01,-1.731217717137002454e-01,-4.106986056064604873e-01,-1.050862453149706277e-01
7.648539630835267111e-01,-3.361266367888811057e-01,-9.886155245204486519e-02,-2.070043114544624641e-01,2.136078653099555136e-01,6.286909561616813025e-02,-1.650372126807337081e-01,5.029687440907772977e-01,-5.239402199857255971e-01,-3.991787266578602500e-01
-3.407739293843670136e-01,2.324750506579587594e-01,-6.364075608247157234e-01,-2.692899021939240689e-01,-3.576213240255166070e-01,7.276043741790505504e-02,-4.082312000493794057e-01,-3.527095811740108555e-01,4.921340506356050026e-01,-7.285843126601274644e-01
-4.309832051551358290e-01,-2.422647134618229892e-01,2.991932371721894857e-01,-9.490476560188080279e-01,-4.600695409071341446e-01,-6.143787495804522991e-02,6.328429992832049766e-01,-4.856245920257785675e-01,-7.703715352092797009e-01,4.278996177430572923e-01
4.002682816077006711e-01,-2.558398242537408551e-01,-3.814697083296958446e-01,1.266295048098026177e-03,-3.628494565940426630e-01,4.460184142747412595e-01,3.799277673365404340e-01,6.305947864588157259e-01,-1.963702357991732872e-01,-5.705893429580716214e-01
-4.231129597410319132e-01,2.419337315336401728e-01,-7.311839657999892328e-01,-9.933623642302128465e-01,1.421626924041392015e-01,2.252248083251140176e-01,1.029647062698807736e-01,3.148139081785161775e-01,4.911625716821333976e-01,-4.551120049497161535e-01
-5.250867535159090549e-01,-7.730452627291639622e-02,-1.372148250658463131e-01,-4.819608116279444077e-01,-6.929054303859433217e-01,-4.028553216285942762e-01,6.629374292501814814e-02,4.009978956560823760e-02,1.798036781529777084e-01,-2.386264942822613477e-02
-4.304932807733989897e-01,-1.856189855548460999e-01,4.158958319437816020e-01,3.203788839818880185e-01,-1.081222102421272702e+00,-7.956128328720046827e-02,-2.925592020195183496e-01,-2.909836379270059892e-01,-4.900591167148443672e-02,5.061195516284278106e-01
-2.383411933458057796e-01,-4.415860860323068682e-01,-3.723978290992174811e-01,2.215466359339580693e-01,1.242720058098015917e-01,-6.075373263206984564e-01,-5.627694444898690973e-01,-5.134132609108971179e-01,-1.365170019137427193e-01,-7.310669166157435228e-01
-6.170786360820873506e-01,5.372872302280734536e-01,-1.619322256480451583e-01,2.991336712716632928e-01,4.525522176123809026e-01,1.395131119782253848e-01,-2.069956005587653136e-01,-5.684208115997791966e-01,-2.973187753535362354e-01,3.571346274478428562e-01
4.777675080354538140e-01,-5.297841792061463995e-01,3.481370175644073472e-01,3.241008469470828546e-01,-1.939419236807811975e-01,1.337310151944414716e-01,8.821789838917945548e-03,-2.112673128779769816e-01,-5.514429046783018151e-01,-1.666614353829895812e-01
-1.583598768365060694e-01,4.517550591787513614e-01,-5.055515946324466992e-01,-1.094262090079008432e-01,1.678631958042089978e-02,1.757684577773760415e-02,-3.557143731541047016e-01,1.301311817762879075e-01,-2.089207677618246106e-02,-9.509548967562881927e-01
-8.324929659588813369e-01,1.903573617968284948e-01,4.729408909831319119e-01,1.717498560625552173e-02,-3.631760925199618573e-01,-8.392803757584007540e-01,-5.277232480598138542e-01,-1.645649277566555990e-01,-3.269580455326751012e-01,4.192604849665105271e-01
1.532023333152294359e-02,-4.661422416878174824e-01,3.112256975548182147e-01,6.503868830551313707e-01,3.858664800233024827e-02,-4.750556923940301157e-01,-1.171136760503193486e+00,-7.267942133208309397e-01,7.887751472665377461e-03,-1.969241055937629437e-01
-2.083577240137809150e-01,-2.362479424192637512e-01,-1.246093282536574198e-01,2.732188975761896121e-01,3.280017957727922040e-01,6.181895972590679689e-01,-4.336205193551092574e-01,-1.047995133514610488e+00,-1.486242017286178996e-01,-2.930969304358757577e-01
-2.066037992896986031e-01,-4.561085110158950851e-02,3.352334877568635130e-01,-2.345199429327949892e-01,-4.473140426923675195e-01,1.993120831333290155e-01,4.172918563194395469e-01,-1.804868419082006348e-02,-5.886549716226621154e-01,2.800243719445724144e-01
-5.453929141116155288e-02,-7.033760958311254807e-01,-6.664590759937413789e-02,6.997245141430685766e-01,3.645763969641342972e-01,2.130252763265968463e-01,2.010163652792146816e-01,-4.921997339674732963e-02,4.518150870273274222e-01,-7.315593006443721347e-01
-1.829164546864128216e-01,-1.199468844351677527e-01,-3.430840608758677912e-01,1.286704588814199246e-01,1.350578010111969984e+00,4.223015610537342868e-01,1.202059553075805753e-01,4.811447963422395280e-02,-4.021646969592618248e-01,5.490453072101443288e-01
3.914918211574615059e-01,-5.983445820023458595e-01,-1.229091916328670098e-01,-1.795664127287348588e-01,-4.502299561961427277e-02,6.840139626290286934e-02,1.597370043471144918e-01,5.200580510014649604e-01,1.693963659843453207e-01,-4.054722146718594544e-01
-5.070146736748015748e-01,8.200967230670987984e-01,-5.637543916208729300e-01,-5.655341583007695849e-01,7.207829833461731894e-02,9.162151377495025839e-02,7.699392883157669676e-01,-4.988129390002107866e-02,-5.225746999854097297e-02,-3.551478184502118163e-01
-7.484217557201534587e-01,-1.323866640128170957e-01,1.153865758279439380e+00,-3.175045520976726432e-01,-4.836268715406536467e-01,-6.871648312465010733e-01,3.024029640936684027e-01,1.518096101992987279e-01,-2.132317382824745478e-01,-1.365258892820755965e-01
3.431660568009342605e-02,-2.892281273721664658e-01,3.476810314135524438e-01,1.519285476695559911e+00,-2.691886551028357388e-01,9.080693814614171355e-02,7.560452688575358682e-03,2.986135178835101489e-01,5.602877442736351465e-01,1.821894152763569585e-01
4.894074910248883414e-01,-7.424897739040192679e-01,-4.795708091180987953e-01,-1.518007697747705553e-01,1.158632299050211367e+00,1.094496237812797312e-01,-3.182434882733931047e-01,-1.986831557038762630e-01,2.558211815766243680e-01,3.458205970377115079e-01
7.473004221873166264e-01,2.179331882891793470e-01,-8.889668853997721998e-01,-1.480468617654888408e-01,-5.145843583062043036e-01,5.859037380039840981e-01,1.452302957989256571e-01,6.295831947962163277e-02,1.344711918512087878e-01,-2.829270635877066398e-01
