dark_energy_density,horizon_radius,bremermann_limit,bekenstein_entropy,technosignature_detectability,civilization_lifespan,intelligence_density,attractor_alignment
-1.829401636968666978e+00,1.644158414335386231e+00,-1.146668122919798138e+00,7.318071109778060412e-01,-5.953114582101103336e-01,5.324687127309607471e-01,1.893739701367379291e-01,-4.345577294165142157e-01
-6.144787011259886245e-02,1.016963402677829309e-01,5.776811138677787616e-01,-6.747765799260053710e-01,1.740463110392358015e+00,-1.463974366604787303e+00,6.323264298689087459e-01,-5.544181917600791154e-01
3.999474573815386957e-01,-3.661808074184557116e-01,-1.030866762382680601e+00,1.059414854600140510e+00,-5.756958864190248049e-01,4.273625059737825582e-01,-1.749438039457161809e+00,1.501114758565914142e+00
6.318288466199654119e-01,-7.058510768853146766e-01,-1.496639484712853907e+00,1.601743709433961493e+00,6.958827766463521192e-01,-5.635320818815013899e-01,-9.213752525613743138e-01,9.715950119240309713e-01
3.464871939621857466e-01,-8.490388151087505109e-02,5.085302614608003813e-01,-6.503249680375332575e-01,-1.772726571780423921e+00,1.857355202976577635e+00,-7.874441856423612940e-01,9.923998780580196577e-01
6.915021028108471191e-01,-1.032984762899312514e+00,8.051742537204132910e-01,-9.017534573220653549e-01,1.490554956905201678e+00,-1.815866519349279118e+00,-5.351374424010030273e-01,7.043024010760822184e-01
1.476166324851887202e-01,7.489448845328093574e-02,1.991339912136937285e+00,-1.845064088318001616e+00,3.583282878973922947e-01,-2.491512848085606080e-01,9.160980406459930947e-01,-7.675299245876421317e-01
-4.081813566000805915e-01,4.318716585233982053e-01,-1.990490056987387790e+00,1.690321985490448764e+00,5.044690243653636719e-01,-5.037078514209123448e-01,5.457713347040060725e-01,-9.989483344457209535e-01
8.042201371232161611e-01,-8.368113454157674047e-01,-7.137961127994991717e-01,7.798466353424257091e-01,-6.314203877072949167e-01,2.268420574910429144e-01,-1.125490648959941664e+00,1.719837919104440838e+00
1.049957840076822357e+00,-8.478619341053282854e-01,1.244201946938753744e+00,-1.158980575308364402e+00,-8.272511893278643447e-01,1.046619158117380932e+00,-5.400398981745740956e-01,2.973052527121513022e-01
-2.352774224721129737e-02,1.224196431005843827e-01,1.223068059776823535e+00,-1.488567052481214903e+00,7.644814884150232803e-01,-8.435126546887179444e-01,1.145674735430631364e+00,-1.226824842802312299e+00
-2.550696508065483648e-01,1.220965389792941225e-01,-6.608147772022705535e-01,3.043582312083918939e-01,9.750245306910962917e-01,-1.360863637445814733e+00,-1.416372153751881635e+00,1.412582279778888505e+00
5.503391378886214325e-01,-5.983958046251818264e-01,-1.511091603545794637e+00,1.235732982154771120e+00,8.600919492323977344e-01,-7.969739144276439813e-01,4.746086996919369749e-01,-5.411139145477859014e-01
-9.908300703435545254e-01,1.132619673970361118e+00,1.313124391881061448e-01,-1.877106587532493265e-01,-1.059607070925777217e+00,1.107538955838444084e+00,-1.160196384057625707e+00,1.083030338087215272e+00
-2.029185260571397531e-01,6.187361279835927874e-01,-4.811520388719002783e-01,6.035293470291110962e-01,5.920713100645458304e-01,-4.651754311909167550e-01,1.753054651197568203e+00,-1.817721687303777145e+00
1.818446799278584936e-01,-2.148164169500889897e-01,-1.302682054147331348e-01,-3.982112350481981783e-02,2.093372661352406627e+00,-2.101100772389056459e+00,-8.336922527430573604e-01,9.741959385333355259e-01
3.307389418743219012e-01,-2.919353739025867811e-01,-1.523997115960095794e+00,1.565245807802411404e+00,-4.130618166326803786e-01,6.071292414697604389e-01,-1.120551707110559736e+00,1.016014591116609411e+00
-1.198582389012753602e+00,1.602361091019328887e+00,8.715816314119002595e-01,-5.497592456715337805e-01,-6.150853097989344986e-01,2.448774304043432604e-01,1.236813442627981319e+00,-1.220050736354210352e+00
1.820807307158289756e+00,-1.804091566828085913e+00,-2.987158492899246731e-01,2.311013150278713180e-01,-3.056567824128046951e-01,3.854914979855967871e-01,-7.895781074241681186e-01,5.933022018276098430e-01
-1.969332143182791928e+00,2.057864119158812066e+00,-4.278735031528175248e-01,4.964835828522166095e-01,-1.681306232420572144e-01,2.513932677179603337e-01,-6.582729424078962444e-01,3.296043737756632619e-01
-1.683107046208222046e+00,1.257579439460364767e+00,-5.963475635382365497e-02,-3.158163474902739298e-02,-8.898741966593134434e-01,3.673072310476389046e-01,8.238145378799253959e-02,-8.042742308382708205e-02
-1.182926852820763930e+00,1.094949990897050363e+00,1.648709323873782884e+00,-1.658643563645773922e+00,4.184368420488515650e-01,-2.964942882737267582e-01,-3.626332806257734354e-01,-1.387354830871025957e-01
-1.046523487021252752e+00,1.003462345789946975e+00,-1.358812216109593018e+00,1.576746572525093093e+00,9.227476501817434285e-01,-1.057182751908092078e+00,-2.805714761300482918e-01,5.888812776205094579e-01
-2.223378913236482568e-01,-1.403820474514969885e-01,1.186742383817756430e+00,-9.616838466452856116e-01,-1.559774550100369916e+00,1.371759993790534482e+00,6.777623231693886696e-01,-6.300164868700498522e-01
-1.257550598997650315e+00,1.262278173016322169e+00,-9.537977767908174531e-01,7.122128579828528316e-01,-1.296494330167203612e+00,1.295980484099462426e+00,-1.012677437434640199e-01,3.555962518055839627e-01
-2.789176082701013137e-01,6.423513428603753184e-01,1.676452573921110467e+00,-1.887448652515365755e+00,-6.855339920118711516e-01,6.403999825799380208e-01,8.833063624072398645e-02,-3.275387983777224288e-01
5.910412562883317067e-01,-5.420470330512440205e-01,1.471205595182156323e+00,-1.370170834713306807e+00,5.257652049313514819e-01,-6.345886347685133488e-01,8.977582057140645055e-01,-9.839813260786449689e-01
1.013291022540121267e+00,-1.583961937698295630e+00,-1.312748064028579575e+00,1.342113950033826830e+00,-7.216813551349131606e-01,3.587430275988255368e-01,-2.576688498079728329e-01,2.706228056560883166e-01
-9.238832125930658556e-02,-1.182165645983890984e-01,-1.027414265911140712e+00,9.919912131397996546e-01,1.475548012050099667e+00,-1.794068448689975837e+00,-6.969587363264035940e-01,9.258224113112019094e-01
-7.694633111536997028e-01,7.508879113649384873e-01,4.019454328005261923e-01,-6.368168376548415388e-01,-1.098439318220298055e+00,1.041045124760623830e+00,-1.265960530797711092e+00,1.393119244538540302e+00
-1.332630636842534244e+00,1.390524934013160019e+00,-9.767854476874633651e-02,1.966525872580742462e-01,1.046186530345636134e+00,-7.508609114449038557e-01,8.549760926399276872e-01,-1.030451426430528450e+00
1.182318533432783036e+00,-1.240924923529995949e+00,1.671429460323042016e-01,-2.408220310170475220e-01,-1.674520393388239770e+00,1.631665317939383852e+00,-4.540286582937496096e-01,5.921182421747168689e-01
-9.642726363880835816e-01,1.167432064990045593e+00,1.263603300725633094e-01,-1.859647076222284146e-01,9.244090294290698839e-01,-1.156802103588760122e+00,-1.453636437284208105e+00,1.383001992943174052e+00
6.568342752758941083e-01,-9.834405384186245547e-01,-1.396617476936053759e+00,1.392002316412960683e+00,-6.216142039533165686e-01,6.558692194343853643e-01,-6.764683630492827060e-01,6.932466364221867572e-01
-8.446472335898499439e-01,8.492381958789037011e-01,-7.271855261005090165e-01,3.727440367719169756e-01,1.203732608447042773e+00,-1.294343410995758115e+00,-9.977376931664304616e-01,1.454090904662052042e+00
-1.336691417006584226e+00,1.113902986011220397e+00,-1.078275563523704017e+00,1.188207016221690893e+00,-6.862253074398916297e-01,8.393387385717708815e-01,-8.937730884834655942e-01,7.958382455019868962e-01
-1.639060411900000513e+00,1.602722517847525729e+00,1.564877798639973949e-01,-2.947390626500061006e-01,-3.340679173544632286e-01,6.187579055534877526e-01,1.237784914424444604e+00,-1.196767752329428891e+00
9.651743807747313886e-01,-9.802662786442227771e-01,-1.157516205418561706e+00,1.547211059482170414e+00,8.253260904049068980e-01,-1.185067279161396536e+00,2.461307438474282794e-01,-2.171126163629420736e-01
1.544793248031159472e+00,-1.655003669786014875e+00,-5.267329956842086158e-01,2.114439747078101228e-01,7.399228549166773083e-01,-7.594192205436020027e-01,8.360628037559412196e-01,-8.608832060751534510e-01
1.508474916587458914e+00,-1.570791924440942955e+00,-7.656755963167832801e-01,8.997593782919696137e-01,-7.624162077952905125e-01,8.942558804512671378e-01,-2.021230881799718215e-01,3.687063826437341207e-01
1.206595967906587408e+00,-9.702549316445148175e-01,1.398308748077779384e+00,-1.022572742490133191e+00,-9.659274717547887690e-01,1.276778957417159521e+00,6.052698817228358008e-01,-3.888740733112000525e-01
-1.593535377620446669e-01,2.470623748666706324e-02,-3.869421337388661564e-01,3.698716703967312447e-01,7.394324158030929350e-01,-5.830452217974745333e-01,1.738430409378324271e+00,-2.086080952773786468e+00
9.440016102618598026e-01,-9.340073570766412869e-01,-7.970751077426887488e-01,1.066328673983370390e+00,-9.463558144097723446e-01,1.227547515345059459e+00,1.046366778946656195e+00,-7.059328928648250789e-01
2.805587337888509891e-01,-2.705506534815769748e-01,1.155622402841481655e+00,-1.301261283185056516e+00,1.654630483075505198e+00,-1.310959990827185617e+00,2.567325957044214735e-01,-3.865116812944500158e-01
7.139232224286617967e-01,-4.002542842266247902e-01,1.445482745323052542e+00,-1.243401579086837794e+00,9.896392451603152063e-01,-1.270901141678131063e+00,-6.546343663369980082e-01,6.509694812662307761e-01
-1.112891905238540868e+00,1.186246001118922422e+00,-8.696053168390850407e-01,1.100993114741070089e+00,-1.505161194419825765e+00,1.021807953994166018e+00,3.844222167015650671e-01,-3.082578451690700660e-01
-1.559488719569412707e+00,1.581971207408840341e+00,7.392057203840421975e-01,-7.600487662295292157e-01,-9.570129862340549520e-01,1.101121086921300840e+00,9.869566094224405672e-01,-1.091851253652303289e+00
6.757145281693647254e-01,-8.221690373599622736e-01,4.432685153130955236e-01,2.857718498544788988e-01,3.888249705306714432e-01,-3.623899120887476011e-01,-1.591410193708085119e+00,2.258728795403341039e+00
-1.672044179759587301e+00,1.791938440367080609e+00,-5.319470488855521095e-01,3.577137748030261299e-01,3.356314600649506347e-02,-3.121230914157936964e-01,-9.011506123962846893e-01,7.566680660828056793e-01
1.162040190138999396e+00,-1.485077448272784206e+00,1.396800099442473853e+00,-1.072994789406747973e+00,1.991437080413282212e-01,-1.853928186391394783e-01,3.695942956710127625e-01,-5.848117175872106221e-01
-2.901212361222728076e-01,-5.736398593253092676e-02,4.581923643742851771e-01,3.893511930380446490e-02,-1.585264379590406669e+00,1.437430862433048739e+00,1.260376152760760204e+00,-1.134812811035603497e+00
1.930932173085653236e-01,-3.313103135582919356e-01,4.613827505935431672e-01,-4.360644923762942438e-01,-1.043336242815865011e+00,7.550473261104313494e-01,-1.489060442720660182e+00,1.696336933335253372e+00
1.505803325816775784e+00,-1.107665574401773378e+00,-1.580725378664787240e+00,1.417772054774427692e+00,-6.044743605126468022e-01,1.906162964793192971e-01,-8.830898119652516587e-02,-3.822602622258119975e-02
3.873231854586010603e-01,-5.005691630040976642e-02,2.788105408676108121e-01,-4.263742729876296989e-01,-2.300328107519986898e-01,1.329836132898496726e-01,-1.901331601757022760e+00,1.819900778589487400e+00
-1.161380899921707455e+00,1.052268544814258133e+00,-6.200748872023207348e-01,4.528606474209607713e-01,1.725579473193845415e+00,-1.166078210092612144e+00,8.272352966673853780e-01,-5.731988762117782299e-01
1.004941758991523271e+00,-1.114821336201929691e+00,5.951467625475421741e-01,-9.905218964663261572e-01,-1.584287026612344995e+00,1.025222009567313464e+00,-7.491887467742563977e-02,-5.325614146475592808e-02
2.619655155707597549e-01,-5.958520494980312776e-01,-3.414000397403796350e-01,5.429544305463177567e-01,1.591877977842598435e+00,-1.726947015029570043e+00,-6.958590230351516803e-01,5.088035443831631088e-01
-1.105474157744995578e+00,1.404338587500718161e+00,-1.612830818931887400e+00,1.394416424357756146e+00,-4.065205783013695062e-01,4.932110296407927197e-01,-7.805794766671125817e-01,4.031523699679405714e-01
-3.354218880923215407e-01,1.774630472547131521e-01,-1.590904596677319871e+00,1.578844527736457337e+00,-2.244922408320356444e-01,6.270104498675260762e-02,9.075239827988045294e-01,-8.519430785785432336e-01
-1.197934887856118902e+00,9.677399107449020654e-01,9.346034498138443558e-01,-7.478312554625697883e-01,-9.905061691530279155e-01,1.071459307013624684e+00,-1.169594741306853036e+00,1.292123112866889967e+00
9.690647965929806151e-01,-7.879843347147575949e-01,6.130052658194014015e-01,-5.867663410341140695e-01,5.179682221030124101e-01,-5.681148102374250497e-01,1.458021407956292981e+00,-1.505720256323296091e+00
1.645749301769480477e-01,-6.087227678821090920e-02,-3.140587267960167628e-01,1.773590379711860732e-01,2.536287366769726919e-03,-3.008288085841128168e-01,1.775435527961391813e+00,-1.873212205284715770e+00
1.277711731896508995e+00,-1.093898244476777304e+00,-1.231956480081018768e+00,1.275876833790004383e+00,-1.048471143647796033e+00,8.751742348251274617e-01,5.802388418603887654e-01,-3.121203456351881456e-01
1.127891105970409980e+00,-1.430100260237939791e+00,1.063389976752083799e+00,-1.298823071737694068e+00,1.231084559609408213e+00,-1.427529518191242852e+00,-2.689209634697380391e-01,4.063708279579077987e-01
9.146816472377614637e-01,-7.345765640705760324e-01,7.026715550341666727e-01,-3.355087487745485042e-01,-1.000747632159727951e+00,1.112295215864637532e+00,-1.484601143217673114e+00,1.177933305334885494e+00
3.349591837720080623e-01,-1.688216143955377224e-01,-4.612039944866939134e-01,5.829830014549042261e-01,-1.855167605138998477e+00,1.731193930226022637e+00,8.213872504774873962e-01,-1.011015750812022329e+00
6.242545179471802319e-01,-1.133438493606016007e+00,1.810175298648193154e+00,-1.622683268666745615e+00,-2.231334240284455761e-01,8.943744311125997881e-02,-6.565663919196686182e-02,-2.039677723871338444e-01
-1.131932619637359583e+00,9.389482641847910482e-01,9.983958279305518158e-01,-1.063199570888464063e+00,5.806675077871866764e-01,-6.494804978193882139e-01,8.589687894217975517e-01,-7.767779967545883624e-01
-7.946902795007676490e-01,6.193983621748712087e-01,-1.169366795683895455e-01,1.232053275627412181e-01,7.829649909673224162e-01,-9.384749848289489771e-01,-1.716052668430438910e+00,1.604327163901578590e+00
-4.388747758983811975e-01,3.495285954769178915e-01,1.634001396991222377e+00,-1.802633384287688045e+00,3.230111776017324798e-01,-2.980955231697772212e-01,-3.648925523323693909e-01,6.806630399138674514e-01
-1.313446682396418375e+00,1.215836453406190953e+00,-1.409976035547820583e+00,9.729631283967868915e-01,3.465137464416634394e-01,-4.776837377503390103e-01,-8.232713642466741311e-01,9.059075187737335444e-01
-1.269702685342419812e+00,1.429795135269759321e+00,-3.133690356480330341e-01,1.575653598715502368e-01,3.093676810124093013e-01,-4.305189977980973803e-01,1.414440333012709106e+00,-1.451895148110377454e+00
-1.206806197105502187e+00,1.002289669815823014e+00,-1.296730154245153921e+00,1.362923090960672212e+00,4.436669844626408565e-01,-4.626948629696842619e-01,-5.559304724558266075e-01,6.774138328656569286e-01
7.466416631955439254e-01,-7.516920798969273232e-01,-3.368514212501104721e-01,4.966560920041944716e-01,-1.474398027675376976e+00,1.932897203327754942e+00,-6.287160320249577383e-01,7.130322604598637870e-01
-1.941164539753625462e+00,1.814206433076550162e+00,-8.981937971618405570e-01,7.301998574416505017e-01,5.531399816861556351e-01,-5.404249120302723197e-01,-1.056857310919990557e-02,-5.323515539360714754e-01
-1.003367568457876474e-01,1.545948751903444829e-01,-1.772876193581885751e+00,1.462764839834114872e+00,-9.468760046396810237e-01,8.366037051721513240e-01,-1.538412049733429432e-01,5.453710340928676903e-01
2.506287625518956452e-01,-5.435832932796871297e-01,1.813817629851115498e+00,-1.836310754310780835e+00,-1.351918737833864292e-01,9.262208834063874185e-01,7.516441254335481936e-01,-7.996114097585301783e-01
-1.082015311431084870e+00,9.644426046390542906e-01,-9.374872450190453455e-01,9.392408325231679234e-01,-1.616510941150836267e+00,1.201490544474948630e+00,-2.064372129418688695e-01,6.138877484086524561e-01
1.206066401308752534e+00,-1.472751871591382322e+00,1.897741224168448537e-01,3.500127870394333374e-01,1.409138584723384380e+00,-1.614388769432225201e+00,-6.012910360600088877e-01,7.360405303553350098e-01
8.142333700747986791e-01,-1.033715443546460167e+00,-5.547925921568200858e-01,7.975974943326907818e-01,6.841957935925294665e-01,-5.316831319268688905e-01,1.485082660226382911e+00,-1.432704587637639415e+00
-2.692246380893725810e-01,4.395986933165601518e-01,-1.123787075988895934e+00,1.068532690484933934e+00,1.648629643327751193e+00,-1.295685314158246504e+00,-8.960827405842567428e-01,6.583934578325589815e-01
-1.073683542981607397e+00,7.070163283698961409e-01,-4.675475735855172399e-01,6.301310657030441131e-01,1.341810555330296362e+00,-1.649227172251052309e+00,9.109332260790876656e-01,-9.088079580592597351e-01
